Price,Distance,Year
860000,5.2,2016
440000,5.2,2016
860000,5.2,2016
835000,5.2,2016
705000,5.2,2016
800000,5.2,2016
880000,5.2,2016
1000000,5.2,2016
754000,5.2,2016
916000,5.2,2016
590000,5.2,2016
575000,5.2,2016
1020000,5.2,2017
1510000,5.2,2017
801000,5.2,2017
820000,5.2,2017
370000,5.2,2016
1170000,5.2,2016
1790000,5.2,2016
640000,5.2,2016
820000,5.2,2016
1875000,5.2,2016
1053000,5.2,2016
705000,5.2,2016
240000,5.2,2016
1175000,5.2,2016
1217000,5.2,2016
1020000,5.2,2016
1180000,5.2,2016
1340000,5.2,2016
1410000,5.2,2016
1550000,5.2,2016
740000,5.2,2016
947000,5.2,2016
592500,5.2,2016
1317000,5.2,2016
370000,5.2,2016
765000,5.2,2016
772000,5.2,2016
1210000,5.2,2016
1755000,5.2,2016
1073000,5.2,2016
1080000,5.2,2016
945000,5.2,2016
755000,5.2,2016
521500,5.9,2016
320000,5.9,2016
1190000,5.9,2016
942000,5.9,2017
471000,5.9,2017
473000,5.9,2016
1200000,5.9,2016
930000,5.9,2016
265000,5.9,2016
955000,5.9,2016
1350000,5.9,2016
380000,5.9,2016
300000,5.9,2016
810000,5.9,2016
380000,5.9,2016
793000,5.9,2016
400000,5.9,2016
400500,5.9,2017
797500,5.9,2017
435000,5.9,2016
920000,5.9,2016
1172000,5.9,2016
1300000,5.9,2016
1330000,5.9,2016
1245000,5.9,2016
900000,5.9,2016
1205000,5.9,2016
380000,5.9,2016
1095000,5.9,2016
680000,5.9,2016
711000,5.9,2016
910000,5.9,2016
1186000,5.9,2016
500000,5.9,2016
1005000,5.9,2016
385000,5.9,2017
656000,5.9,2017
370000,5.9,2017
320000,5.9,2016
988000,5.9,2016
400000,5.9,2016
330000,5.9,2016
1200000,5.9,2016
537000,5.9,2016
910000,5.9,2016
285000,5.9,2016
921500,5.9,2016
995000,5.9,2016
901000,5.9,2016
1315000,5.9,2016
370000,5.9,2016
735000,5.9,2016
1000000,5.9,2016
252000,5.9,2017
1700000,5.9,2017
820000,5.9,2016
370000,5.9,2016
484000,5.9,2016
815000,5.9,2016
1150000,5.9,2016
351000,5.9,2016
1150000,5.9,2016
598000,5.9,2016
497000,5.9,2016
403000,5.9,2016
440000,5.9,2016
816000,5.9,2016
1585000,5.9,2016
970000,5.9,2016
851000,11.8,2016
1300000,11.8,2016
1110000,11.8,2016
1235000,11.8,2016
1505000,11.8,2016
1303000,11.8,2017
1336000,11.8,2017
880000,11.8,2016
980000,11.8,2016
975000,11.8,2016
1127000,11.8,2016
990000,11.8,2016
1401000,11.8,2016
1340000,11.8,2016
1225000,11.8,2016
1490000,11.8,2016
1250000,11.8,2016
1002000,11.8,2016
1260000,11.8,2016
905000,11.8,2016
1400000,11.8,2016
1085000,11.8,2016
1300000,11.8,2016
787000,11.8,2017
1280000,11.8,2017
1075000,11.8,2016
890000,11.8,2016
1320000,11.8,2016
1302000,11.8,2016
1050000,11.8,2016
1000000,11.8,2016
1300000,11.8,2017
1250000,11.8,2017
976000,11.8,2016
980000,11.8,2016
812500,11.8,2016
990000,11.8,2016
1244000,11.8,2016
1100000,11.8,2016
1475000,11.8,2016
1140000,11.8,2016
833000,11.8,2017
903000,11.8,2016
1351000,11.8,2016
1060000,11.8,2016
1063000,11.8,2016
1590000,11.7,2016
1390000,11.7,2016
1300000,11.7,2016
1890000,11.7,2016
1022500,11.7,2016
1250000,11.7,2016
1151000,11.7,2016
1755000,11.7,2016
686000,11.7,2017
1300000,11.7,2016
1160000,11.7,2016
2000000,11.7,2016
790000,11.7,2016
1682000,11.7,2016
625000,11.7,2016
780000,11.7,2016
1342000,11.7,2016
1782800,11.7,2016
1468000,11.7,2017
650000,11.7,2017
1060000,11.7,2016
1255000,11.7,2016
900000,11.7,2016
633000,11.7,2016
1070500,11.7,2016
1175000,11.7,2016
1521000,11.7,2016
1350000,11.7,2016
752000,11.7,2016
570000,11.7,2016
1460000,11.7,2016
745000,11.7,2016
2150000,11.7,2016
746000,11.7,2016
1540000,11.7,2016
1145000,11.7,2017
1410000,11.7,2017
640000,11.7,2016
1800000,11.7,2016
1270000,11.7,2016
900000,11.7,2016
1250000,11.7,2016
1410000,11.7,2016
1100000,11.7,2016
1485000,11.7,2016
2068000,11.7,2016
1000000,11.7,2016
800000,11.7,2016
702000,11.7,2016
2650000,7.8,2016
1615000,7.8,2016
3225000,7.8,2016
1017000,7.8,2016
729000,7.8,2016
2600000,7.8,2016
1650000,7.8,2016
2860000,7.8,2017
950000,7.8,2016
615000,7.8,2016
1987000,7.8,2016
683000,7.8,2016
1690000,7.8,2016
430000,7.8,2016
717000,7.8,2016
1300000,7.8,2016
2950000,7.8,2016
2600000,7.8,2016
2325000,7.8,2016
435000,7.8,2016
892000,7.8,2016
900400,7.8,2016
2090000,7.8,2016
1250000,7.8,2016
2000000,7.8,2016
1302000,7.8,2016
1430000,7.8,2016
1622000,7.8,2016
502000,7.8,2016
435000,7.8,2016
620000,7.8,2016
2000000,7.8,2016
591000,7.8,2016
2608000,7.8,2016
1780000,7.8,2016
2250000,7.8,2016
895000,7.8,2016
1800000,7.8,2016
1400000,7.8,2016
693000,7.8,2016
900000,7.8,2016
2700000,7.8,2016
530000,7.8,2016
805000,7.8,2017
2228000,7.8,2017
930000,7.8,2017
590000,7.8,2017
4760000,7.8,2017
1602500,7.8,2017
1515000,7.8,2016
1800000,7.8,2016
530000,7.8,2016
558000,7.8,2016
1185000,7.8,2016
2177000,7.8,2016
2155000,7.8,2016
3400000,7.8,2017
1470000,7.8,2017
820000,7.8,2017
2105000,7.8,2017
1625000,7.8,2017
1750000,7.8,2017
3300000,7.8,2017
667000,7.8,2016
2800000,7.8,2016
1175000,7.8,2016
775000,7.8,2016
2220000,7.8,2016
2015000,7.8,2016
700000,7.8,2016
1700000,7.8,2016
3225000,7.8,2016
810000,7.8,2016
3320000,7.8,2016
2125000,7.8,2016
2030000,7.8,2016
2750000,7.8,2016
2000000,7.8,2016
706000,7.8,2016
2250000,7.8,2016
2740000,7.8,2016
2950000,9,2016
1587500,9,2016
1550000,9,2017
765000,9,2017
830000,9,2016
2375000,9,2016
2900000,9,2016
2200000,9,2016
2620000,9,2016
1305000,9,2016
4350000,9,2016
928000,9,2016
2930000,9,2016
2950000,9,2016
3800000,9,2017
722000,9,2016
2350000,9,2016
1680000,9,2016
1640000,9,2016
1680000,9,2016
3550000,9,2017
1385000,9,2016
3400000,9,2016
690500,9,2016
1850000,9,2016
736000,9,2016
1843000,9,2016
685000,9,2016
1800000,9,2016
1800000,9,2016
3145000,9,2016
1742000,9,2016
1420000,9,2016
1016000,9,2016
1330000,3.2,2016
1540000,3.2,2017
1425000,3.2,2017
1725000,3.2,2017
1280000,3.2,2016
2950000,3.2,2016
2175000,3.2,2016
765000,3.2,2016
800000,3.2,2016
1301000,3.2,2016
2718000,3.2,2017
468000,3.2,2017
2400000,3.2,2016
2210000,3.2,2016
1330000,3.2,2016
2520000,3.2,2016
1214000,3.2,2016
1955000,3.2,2016
390000,3.2,2016
885000,3.2,2017
2050000,3.2,2017
910000,3.2,2016
880000,3.2,2016
1950000,3.2,2016
1280000,3.2,2016
437000,3.2,2016
1150000,3.2,2016
520000,3.2,2016
570000,3.2,2016
820000,11.4,2016
795000,11.4,2016
600000,11.4,2016
1295000,11.4,2016
1275000,11.4,2016
1620000,11.4,2016
510000,11.4,2017
255000,11.4,2017
890000,11.4,2017
346000,11.4,2017
860000,11.4,2017
586000,11.4,2017
772000,11.4,2016
1506000,11.4,2016
675000,11.4,2016
525000,11.4,2016
290000,11.4,2016
363000,11.4,2016
360000,11.4,2016
967500,11.4,2016
1350000,11.4,2016
516000,11.4,2016
330000,11.4,2016
1600000,11.4,2016
1170000,11.4,2016
260000,11.4,2016
1008000,11.4,2016
625000,11.4,2016
700000,11.4,2016
545000,11.4,2016
1170000,11.4,2016
1830000,11.4,2016
250000,11.4,2016
930000,11.4,2016
465000,11.4,2017
1646000,11.4,2017
460000,11.4,2016
1550000,11.4,2016
707000,11.4,2016
804000,11.4,2016
1200000,11.4,2016
1501000,11.4,2016
950000,11.4,2016
970000,11.4,2016
345000,11.4,2016
817500,11.4,2016
1450000,11.4,2016
1000000,11.4,2016
855000,11.4,2016
675000,11.4,2016
588000,11.4,2016
455000,11.4,2016
602500,11.4,2016
662000,11.4,2016
1420000,11.4,2016
920000,11.4,2016
1287000,11.4,2017
656000,11.4,2016
930000,11.4,2016
415000,11.4,2016
650000,11.4,2016
1360000,11.4,2016
380000,11.4,2016
765000,11.4,2016
1423000,11.4,2016
1900000,11.4,2016
907000,11.4,2016
350000,11.4,2016
1430000,11.4,2016
983500,11.4,2016
1490000,11.4,2016
572000,11.4,2016
990000,11.4,2016
1100000,11.4,2016
1125000,11.4,2016
601000,11.4,2017
1410000,11.4,2017
405000,11.4,2017
1655000,11.4,2017
1910000,11.4,2017
808000,11.4,2017
1252000,11.4,2017
370000,11.4,2016
1880000,11.4,2016
896000,11.4,2016
1802100,11.4,2016
585000,11.4,2016
450000,11.4,2016
737000,11.4,2016
860000,11.4,2016
605000,11.4,2016
1300000,11.4,2016
1518000,11.4,2016
632500,11.4,2016
435000,11.4,2016
468250,11.4,2016
1716000,11.4,2016
270000,11.4,2016
365000,11.4,2016
340000,11.4,2016
722500,8.9,2016
1600000,8.9,2016
1665000,8.9,2016
323000,8.9,2017
550000,8.9,2017
638000,8.9,2016
131000,8.9,2017
1090000,8.9,2016
1365000,8.1,2016
1750000,8.1,2016
580000,8.1,2017
2005000,8.1,2016
523000,8.1,2016
420000,8.1,2016
290000,8.1,2016
608000,8.1,2016
570000,8.1,2016
520500,8.1,2016
1400000,8.1,2016
2830000,8.1,2016
722000,8.1,2016
450000,8.1,2017
1870000,8.1,2017
622000,8.1,2017
536000,8.1,2017
2625000,8.1,2017
570000,8.1,2016
550000,8.1,2016
2170000,8.1,2016
1577500,9.3,2016
1460000,9.3,2016
275500,9.3,2016
1065000,9.3,2017
1470000,9.3,2016
1012000,9.3,2016
599000,9.3,2016
1160500,9.3,2016
650000,9.3,2016
1170000,9.3,2016
1314000,9.3,2016
1030000,9.3,2016
1225000,9.3,2016
1450000,9.3,2016
1774500,9.3,2016
525500,9.3,2016
1960000,9.3,2016
825000,9.3,2016
1262000,9.3,2016
1110000,9.3,2016
1410000,9.3,2016
1303500,9.3,2016
1115000,9.3,2016
1340000,9.3,2016
1200000,9.3,2017
1570000,9.3,2017
1001000,9.3,2016
1330000,9.3,2016
290000,9.3,2016
1570000,9.3,2016
1916000,9.3,2016
500000,9.3,2016
752000,13.6,2016
1507000,13.6,2016
890000,13.6,2016
700000,13.6,2016
1000000,13.6,2016
865000,13.6,2016
1042500,13.6,2017
1002000,13.6,2016
992000,13.6,2016
650000,13.6,2016
965000,13.6,2016
920000,13.6,2016
1301000,13.6,2017
1415500,13.6,2016
705000,13.6,2016
1260000,13.6,2017
1460000,13.6,2016
1000000,13.6,2016
845000,13.6,2016
881000,13.6,2016
1270000,3.4,2016
780000,3.4,2016
1060000,3.4,2016
930000,3.4,2016
1420000,3.4,2016
1075000,3.4,2016
1105000,3.4,2016
1209000,3.4,2016
3010000,3.4,2016
1435000,3.4,2016
1417000,3.4,2016
1290000,3.4,2016
1226000,3.4,2016
495000,3.4,2016
325000,3.4,2016
1370000,3.4,2016
1620000,3.4,2016
1180000,3.4,2016
1405000,3.4,2016
880000,3.4,2017
1450000,3.4,2017
856000,3.4,2017
885500,3.4,2016
1680000,3.4,2016
730000,3.4,2016
825000,3.4,2016
533000,3.4,2016
1430000,3.4,2017
1506000,3.4,2017
1150000,3.4,2016
1360000,3.4,2016
640000,3.4,2016
850000,7.8,2016
784000,7.8,2016
680000,7.8,2016
1221000,7.8,2016
807000,7.8,2016
790000,7.8,2016
955000,7.8,2016
675000,7.8,2016
1010000,7.8,2017
1202000,7.8,2017
1370000,7.8,2017
550000,7.8,2017
1000000,7.8,2017
935500,7.8,2017
2250000,7.8,2017
145000,7.8,2016
905000,7.8,2016
860000,7.8,2016
953000,7.8,2016
735000,7.8,2016
550000,7.8,2016
1100000,7.8,2016
947000,7.8,2016
500000,7.8,2016
865000,7.8,2016
466000,7.8,2016
740000,7.8,2016
812000,7.8,2016
766000,7.8,2016
825000,7.8,2016
1131000,7.8,2016
1064000,7.8,2016
610000,7.8,2016
1210000,7.8,2016
434000,7.8,2016
653000,7.8,2016
640000,7.8,2016
820000,7.8,2016
1250000,7.8,2016
1335000,7.8,2016
1900000,7.8,2016
1090000,7.8,2016
1130000,7.8,2016
1145000,7.8,2016
657000,7.8,2016
763000,7.8,2016
903000,7.8,2016
1000000,7.8,2016
1742000,7.8,2016
865000,7.8,2016
485000,7.8,2016
1278000,7.8,2016
590000,7.8,2016
1000000,7.8,2016
590000,7.8,2016
1030000,7.8,2016
1136000,7.8,2017
635000,7.8,2017
1061000,7.8,2017
1155000,7.8,2017
650000,7.8,2016
1286000,7.8,2016
885000,7.8,2016
1160000,7.8,2016
1400000,7.8,2016
470000,7.8,2016
1260000,7.8,2016
920000,7.8,2016
841000,7.8,2016
537500,7.8,2016
1130000,7.8,2016
598000,7.8,2016
1120000,7.8,2016
870000,7.8,2016
680000,7.8,2016
482500,7.8,2016
825000,7.8,2016
725000,7.8,2016
1250000,7.8,2016
1008000,7.8,2016
599000,7.8,2016
860000,7.8,2016
990000,7.8,2016
451000,7.8,2016
635000,7.8,2017
1020000,7.8,2017
967000,7.8,2017
1025000,7.8,2017
700000,7.8,2017
1130000,7.8,2017
835000,7.8,2017
1075000,7.8,2017
845000,7.8,2017
600000,7.8,2017
1461000,7.8,2017
1150000,7.8,2016
515000,7.8,2016
770000,7.8,2016
472000,7.8,2016
901000,7.8,2016
642000,7.8,2016
605000,7.8,2016
687000,7.8,2016
975000,7.8,2016
985000,7.8,2016
835000,7.8,2016
951000,7.8,2016
1370000,7.8,2016
700000,7.8,2016
810000,7.8,2016
445000,7.8,2016
838000,7.8,2016
810000,7.8,2016
1150000,7.8,2016
931000,7.8,2016
241000,7.8,2016
1331000,7.8,2016
1007000,7.8,2016
981000,7.8,2016
570000,7.8,2016
500000,7.8,2016
830000,7.8,2016
1194500,7.8,2016
425000,7.8,2016
645000,7.8,2016
895000,9.2,2016
655000,9.2,2016
631000,9.2,2017
600000,9.2,2017
820000,9.2,2017
715000,9.2,2017
735000,9.2,2017
864000,9.2,2016
700000,9.2,2016
735000,9.2,2016
591000,9.2,2016
860000,9.2,2016
765000,9.2,2016
625000,9.2,2016
745000,9.2,2016
1050000,9.2,2016
782000,9.2,2017
935000,9.2,2016
1009000,9.2,2016
820000,9.2,2016
780000,9.2,2016
707000,9.2,2016
772000,9.2,2016
745000,9.2,2017
532500,9.2,2017
750000,9.2,2017
815000,9.2,2016
637000,9.2,2016
950000,9.2,2016
780000,9.2,2016
860000,9.2,2016
1172000,9.2,2016
530000,9.2,2016
570000,9.2,2016
2000000,9.2,2016
650000,9.2,2017
792000,9.2,2016
720000,9.2,2016
970000,9.2,2016
750000,1.6,2016
890000,1.6,2016
1260000,1.6,2016
855000,1.6,2016
1260000,1.6,2016
1320000,1.6,2017
1430000,1.6,2017
1125000,1.6,2017
950000,1.6,2017
910000,1.6,2017
452000,1.6,2017
440000,1.6,2017
415000,1.6,2016
1015000,1.6,2016
372000,1.6,2016
1326000,1.6,2016
910000,1.6,2016
1230000,1.6,2017
855000,1.6,2016
457000,1.6,2016
897500,1.6,2016
865000,1.6,2016
1265000,1.6,2016
1260000,1.6,2016
1075000,1.6,2016
1470000,1.6,2016
366000,1.6,2016
461000,1.6,2016
981000,1.6,2016
683000,1.6,2016
1470000,1.6,2017
670000,1.6,2017
430000,1.6,2017
515000,1.6,2017
1000000,1.6,2016
887500,1.6,2016
713500,1.6,2016
1500000,1.6,2016
672000,1.6,2016
1215000,1.6,2016
800000,1.6,2017
1645000,1.6,2016
450000,1.6,2016
860000,1.6,2016
1924500,13.9,2016
492500,13.9,2016
1403000,13.9,2016
1408000,13.9,2016
855000,13.9,2016
1450000,13.9,2016
1461800,13.9,2016
1396000,13.9,2016
1535000,13.9,2017
1125000,13.9,2017
700000,13.9,2016
1152000,13.9,2016
1868000,13.9,2016
920000,13.9,2016
1050000,13.9,2016
910000,13.9,2016
1850000,13.9,2016
1225000,13.9,2016
1316000,13.9,2016
400000,13.9,2016
1400000,13.9,2016
2168000,13.9,2016
1430000,13.9,2016
1250000,13.9,2016
772000,13.9,2016
2000000,13.9,2016
1300000,13.9,2017
1468000,13.9,2016
1275000,13.9,2016
1200000,13.9,2016
655000,13.9,2016
1310000,13.9,2016
753000,13.9,2016
1250000,13.9,2016
1140000,13.9,2016
1180000,13.9,2016
746000,13.9,2016
1485000,13.9,2016
1190000,13.9,2016
900000,13.9,2016
1250000,13.9,2016
1030000,13.9,2016
985000,13.9,2017
1300000,13.9,2017
522500,13.9,2016
1510000,13.9,2016
1460000,13.9,2016
958000,13.9,2016
1462500,13.9,2016
1430000,13.9,2016
1350000,13.9,2016
1250000,13.9,2016
1460800,13.9,2016
1152500,13.9,2016
1650000,13.9,2016
1474000,13.9,2016
800000,13.9,2016
1391000,13.9,2016
452000,13.9,2016
1322000,13.9,2016
1102200,13.9,2017
1401000,13.9,2017
1782000,13.9,2017
735000,13.9,2016
1520000,13.9,2016
990000,13.9,2016
1020000,13.9,2016
878000,13.9,2016
973500,13.9,2016
751800,13.9,2016
1100000,13.9,2016
1202000,13.9,2016
1362000,13.9,2016
1810000,13.9,2016
826000,13.9,2016
900000,13.9,2016
888000,13.9,2016
1901000,10.3,2016
1650000,10.3,2016
1816000,10.3,2016
525000,10.3,2016
2050000,10.3,2016
1930000,10.3,2016
2850000,10.3,2017
2600000,10.3,2016
600000,10.3,2016
1601000,10.3,2016
1100000,10.3,2016
2550000,10.3,2016
1190000,10.3,2016
2012000,10.3,2016
2309000,10.3,2016
900000,8.5,2016
1625000,8.5,2016
906000,8.5,2016
1100000,8.5,2016
930000,8.5,2016
1755000,8.5,2016
1400000,8.5,2016
1240000,8.5,2016
700000,8.5,2016
591000,8.5,2016
537000,8.5,2016
1805000,8.5,2016
800000,8.5,2016
965000,8.5,2016
1160000,8.5,2016
820000,8.5,2016
2600000,8.5,2016
900000,8.5,2016
1390000,8.5,2016
1071000,8.5,2016
1800000,8.5,2016
2345000,8.5,2016
741000,8.5,2016
626000,8.5,2016
2160000,8.5,2017
3000000,8.5,2017
1500000,8.5,2017
1650000,8.5,2016
850000,8.5,2016
1750000,8.5,2016
1450000,8.5,2016
2806000,8.5,2016
782000,8.5,2016
1007000,8.5,2016
1450000,8.5,2016
500000,8.5,2016
2600000,8.5,2016
895000,8.5,2016
751000,8.5,2016
2050000,8.5,2016
1605000,8.5,2016
410000,8.5,2016
577000,8.5,2016
520000,7.7,2016
1350000,7.7,2016
392500,7.7,2016
507000,7.7,2016
525000,7.7,2016
2116000,7.7,2016
750000,7.7,2016
510000,7.7,2016
599999,7.7,2016
300000,7.7,2016
1395000,7.7,2016
855000,7.7,2017
1050000,7.7,2017
955000,7.7,2017
680000,7.7,2017
1911000,7.7,2017
790000,7.7,2016
550000,7.7,2016
357000,7.7,2016
685000,7.7,2016
1210000,7.7,2016
825000,7.7,2016
1050000,7.7,2016
632000,7.7,2016
582500,7.7,2016
485000,7.7,2016
660000,7.7,2016
575000,7.7,2016
590000,7.7,2016
1238000,7.7,2017
640000,7.7,2017
510000,7.7,2017
717000,7.7,2016
1875000,7.7,2016
1180000,7.7,2016
780000,7.7,2016
878500,7.7,2016
3572000,7.7,2016
1015000,7.7,2016
940000,7.7,2016
630000,7.7,2016
1700000,7.7,2016
686000,7.7,2016
560000,7.7,2016
765000,7.7,2016
670000,7.7,2016
1625000,7.7,2016
1122000,7.7,2016
559000,7.7,2016
369000,7.7,2017
525500,7.7,2017
2400000,7.7,2016
655000,7.7,2016
684000,7.7,2016
451000,7.7,2016
500000,7.7,2016
680000,7.7,2016
600000,7.7,2016
370000,7.7,2016
612000,7.7,2016
1561000,7.7,2017
390000,7.7,2017
313000,7.7,2017
630000,7.7,2017
1675000,7.7,2017
470000,7.7,2017
640000,7.7,2017
932000,7.7,2017
645000,7.7,2017
347000,7.7,2017
875000,7.7,2016
582500,7.7,2016
570000,7.7,2016
1875000,7.7,2016
326000,7.7,2016
340000,7.7,2016
2200000,7.7,2016
687500,7.7,2016
680000,7.7,2016
730000,7.7,2016
526000,7.7,2016
920000,7.7,2016
1830000,7.7,2016
572500,7.7,2016
1925000,7.7,2016
1425000,8,2016
660000,8,2016
550000,8,2016
980000,8,2016
1295000,8,2016
1900000,8,2016
595000,8,2016
911000,8,2016
900000,8,2017
645000,8,2017
1965000,8,2017
840000,8,2017
702500,8,2017
960000,8,2017
1670000,8,2017
1100000,8,2016
1800000,8,2016
1250000,8,2016
1365000,8,2016
1130000,8,2016
370000,8,2016
1467000,8,2016
1315000,8,2016
2390000,8,2016
1240000,8,2016
456000,8,2016
2800000,8,2016
325000,8,2016
521000,8,2016
645000,8,2016
1160000,8,2016
445000,8,2016
2620000,8,2016
1226000,8,2016
825000,8,2016
1402000,8,2017
897000,8,2017
1240000,8,2017
1990000,8,2016
855000,8,2016
1775000,8,2016
411000,8,2016
1275000,8,2016
1800000,8,2016
1590000,8,2016
606000,8,2016
1385000,8,2016
650000,8,2016
460000,8,2016
1000000,8,2016
980000,8,2016
520000,8,2016
585000,8,2016
1295000,8,2016
720000,8,2016
732500,8,2016
1635000,8,2016
485000,8,2016
980000,8,2016
840000,8,2016
1001000,8,2016
891000,8,2016
800000,8,2016
1575000,8,2016
280000,8,2016
1467000,8,2016
770000,8,2016
446000,8,2016
890000,8,2016
870000,8,2016
1500000,8,2016
1266000,8,2016
1134000,8,2016
1756000,8,2016
320500,8,2016
650000,8,2016
1065000,8,2016
667000,8,2016
1610000,8,2016
1695000,8,2017
930000,8,2017
1870000,8,2017
395000,8,2017
1726000,8,2017
1050000,8,2017
1470000,8,2017
801500,8,2017
480000,8,2017
1475000,8,2016
750000,8,2016
390000,8,2016
453000,8,2016
1170000,8,2016
1600000,8,2016
1535000,8,2016
1400000,8,2016
435000,8,2016
457000,8,2016
1460000,8,2016
736000,8,2016
405000,8,2016
450000,8,2016
740000,8,2016
691000,8,2017
370000,8,2017
2355000,8,2017
1255000,8,2017
1560000,8,2017
1330000,8,2016
1625000,8,2016
1150000,8,2016
1085000,8,2016
1800000,8,2016
360000,8,2016
645000,8,2016
250000,8,2016
1630000,8,2016
850000,8,2016
872000,8,2016
935000,8,2016
630000,8,2016
440000,8,2016
1811000,8,2016
1500000,8,2016
1290000,8,2016
1045000,8,2016
1290000,8,2016
953000,8,2016
1100000,8,2016
820000,8,2016
1270000,8,2016
1445000,8,2016
1113000,8,2016
370000,8,2016
1505000,8,2016
590000,8,2016
396000,9.4,2016
1580000,9.4,2016
393000,9.4,2016
260000,9.4,2016
1320000,9.4,2016
450000,9.4,2016
1360000,9.4,2017
340000,9.4,2016
765000,9.4,2016
1605000,9.4,2016
712000,9.4,2016
1425000,9.4,2017
1250000,5.8,2016
1350000,5.8,2016
1125000,5.8,2016
1064000,5.8,2016
1220000,5.8,2016
1160000,5.8,2016
505000,5.8,2016
602000,5.8,2016
846000,5.8,2016
400000,5.8,2016
610000,5.8,2016
445000,5.8,2016
730000,5.8,2017
1730000,5.8,2016
438000,5.8,2016
1700000,5.8,2017
510000,5.8,2017
300000,5.8,2017
750000,5.8,2016
2350000,5.8,2016
1350000,5.8,2016
2000000,5.8,2016
1010000,5.8,2016
1065000,5.8,2016
805000,5.8,2016
1055000,5.8,2016
548000,5.8,2016
1500000,5.8,2016
600000,5.8,2016
1510000,5.8,2016
545000,5.8,2016
1145000,5.8,2016
1375000,5.8,2016
1000000,1.6,2016
1252000,1.6,2016
810000,1.6,2016
692000,1.6,2016
1780000,1.6,2016
947500,1.6,2016
1460000,1.6,2016
1520000,1.6,2016
880000,1.6,2016
3310000,1.6,2016
1481000,1.6,2016
2200000,1.6,2016
1250000,1.6,2016
1440000,1.6,2016
1315000,1.6,2017
1950000,1.6,2016
597000,1.6,2016
650000,1.6,2016
465000,1.6,2016
1620000,1.6,2016
1600000,1.6,2016
850000,1.6,2016
790000,1.6,2016
1122000,1.6,2016
660000,1.6,2016
1300000,1.6,2016
420000,1.6,2017
715000,1.6,2016
458000,1.6,2016
800000,1.6,2016
710000,1.6,2016
630000,1.6,2016
4011000,1.6,2016
677000,1.6,2016
700000,3.5,2016
860000,3.5,2016
870000,3.5,2016
1116000,3.5,2016
1450000,3.5,2016
930000,3.5,2016
700000,3.5,2017
2170000,3.5,2017
358500,3.5,2017
1000000,3.5,2017
770000,3.5,2016
1008000,3.5,2016
1015000,3.5,2016
1371000,3.5,2016
1054000,3.5,2016
1055000,3.5,2016
720000,3.5,2016
1286000,3.5,2016
1655000,3.5,2016
1181000,3.5,2016
1600000,3.5,2016
2875000,3.5,2017
990000,3.5,2016
1950000,3.5,2016
3400000,3.5,2016
1785000,3.5,2016
1315000,3.5,2016
1210000,3.5,2016
1275000,3.5,2016
1141000,3.5,2016
1255000,3.5,2017
1700000,3.5,2017
1290000,3.5,2017
750000,3.5,2017
674000,3.5,2017
675000,3.5,2017
1700000,3.5,2017
875000,3.5,2016
1080000,3.5,2016
1851000,3.5,2016
1222500,3.5,2016
330000,3.5,2016
1232000,3.5,2016
899000,3.5,2016
2300000,3.5,2016
937500,3.5,2016
1710000,3.5,2016
1600000,3.5,2017
1300000,3.5,2016
2300000,3.5,2016
490000,3.5,2016
1300000,3.5,2016
1300000,3.5,2016
2150000,3.5,2016
775000,3.5,2016
1581000,3.5,2016
602000,3.5,2016
650000,3.5,2016
1283000,3.5,2016
1450000,3.5,2016
1325000,3.5,2016
865500,4.4,2016
365000,4.4,2016
380000,4.4,2017
425000,4.4,2017
280000,4.4,2017
870000,4.4,2016
391000,4.4,2016
715000,4.4,2016
1130000,4.4,2016
1110000,4.4,2016
950000,4.4,2016
918000,4.4,2016
730000,4.4,2016
360000,4.4,2016
855000,4.4,2016
860000,4.4,2016
1012000,4.4,2016
885000,4.4,2016
1315000,4.4,2016
1700000,4.4,2016
1205000,4.4,2016
395000,4.4,2016
476000,4.4,2016
250000,4.4,2016
556000,4.4,2016
845000,4.4,2017
345000,4.4,2016
1100000,4.4,2016
957000,4.4,2016
991000,4.4,2016
850000,4.4,2016
395000,4.4,2017
350000,4.4,2016
1115000,4.4,2016
420500,4.4,2016
585000,6.4,2016
85000,6.4,2016
1225000,6.4,2016
431000,6.4,2016
1003000,6.4,2016
840000,6.4,2016
1362000,6.4,2016
977000,6.4,2016
216000,6.4,2016
876000,6.4,2017
227000,6.4,2017
841000,6.4,2017
605000,6.4,2017
305000,6.4,2017
480000,6.4,2016
357000,6.4,2016
910000,6.4,2016
291000,6.4,2016
375000,6.4,2016
752000,6.4,2016
1155000,6.4,2016
930000,6.4,2016
490000,6.4,2016
853000,6.4,2016
1290000,6.4,2016
480000,6.4,2016
775000,6.4,2016
900000,6.4,2016
281000,6.4,2016
1300000,6.4,2016
714000,6.4,2016
775000,6.4,2016
950000,6.4,2017
674000,6.4,2017
760000,6.4,2016
420000,6.4,2016
560000,6.4,2016
575000,6.4,2016
1100000,6.4,2016
932000,6.4,2016
780000,6.4,2016
